13.03	35.34	17.08	33.6	11.57	8.3	29.51	6.89	20.22	3.69	81.1	905	58.24	110.02	33.48	16.21	31	24.9	13.27	14.43	54.1	87.52	130.15	57.1	30.2	107.8	36.14	35.23	38.21	99.1	16.21	17.77	54.72	25.73	64.82	19.1		3.49	311.25	66.68	37.8	44.38	9.18	14.92	23.4	50.29	5.64	13.56	69.09	61.5	46.12	18.47	18.73	23.22	11.48	24.36	73.23
13.23	35.05	17.08	33.3	10.9	8.42	29.08	6.86	20.24	3.68	82.03	947.99	57.46	107	32.77	15.75	31.49	25.24	13.17	14.3	54.96	87	130.49	58.9	31.5	103.95	36.93	35.07	36.78	89.46	15.9	18.18	52.44	25.54	65.73	19.18		3.47	299.8	66.2	37.37	43.54	9.45	14.65	24.32	49.1	5.74	14	72.7	62.88	46.46	18.14	18.41	23.15	11.57	24.28	72.4
12.7	34.16	16.36	33.05	10.86	8.13	29.49	6.72	19.88	3.61	80.71	925.2	59.5	99.8	31.84	15.73	30.32	24.33	13.51	13.9	53.42	85.28	128.98	56.5	30.39	102	35.7	34.96	37.26	91.78	15.67	17.96	51.29	24.39	63.98	18.91		3.51	299.85	66.77	35.49	42.86	9.17	14.2	24.37	46.73	6.1	13.18	70.5	61.44	43.65	17.44	18	22.72	11.15	24.5	72.25
12.56	34.5	16.37	33.56	10.85	8	30.48	6.83	19.92	3.55	80.44	914	65	99.62	31.09	15.65	30	24.98	13.55	14.01	53.07	84.91	129.31	56.3	30.26	99.34	35.39	34.8	35.47	91.19	15.71	18.44	51.5	24.63	64.62	18.98		3.51	304	68.1	35.39	41.9	9.22	13.9	24.32	46.36	5.66	12.98	69.6	60.77	43.84	17.22	17.83	22.51	11.15	23.79	71.38
12.6	34.02	16.28	33.4	10.6	7.7	29.8	6.75	20.01	3.52	81.66	907	61.14	100.6	30.94	15	30	24.51	13.2	12.9	52.99	84.2	125.59	53.8	30.5	103.3	34.21	34.82	34.27	89.7	15.5	18.92	52.88	25.8	63.35	19.16		3.52	302	68.33	34.58	41.8	8.98	13.84	23.59	46.22	5.48	12.87	67.55	61.15	42.45	17.15	17.52	22.32	10.72	23.95	72.91
12.84	34.6	16.6	33.82	10.63	7.85	29.69	6.88	20.4	3.63	85.01	939.9	60.99	102.21	31.64	15.26	30.87	26.07	13.33	13.31	52.98	86.55	126.1	55.68	33.55	102.22	34.7	36	30.84	91.79	16.28	20.81	53	27.62	64.86	20.6		3.53	303.2	67.21	36.43	41.8	9.09	14.48	23.64	47.71	5.62	13.22	69.02	62.5	43.3	17.63	17.65	22.99	10.8	24.18	74.67
13.83	34.59	16.75	34.45	10.76	7.83	31.85	6.82	20.28	3.59	84.48	952	59.91	103.62	30.98	15.57	30.78	26.59	13.57	13.4	53.75	86.33	127.77	55.74	34.08	99.57	34.74	35.83	29.08	92.65	17.91	20.91	53.42	26.99	64.53	20.33		3.52	310.12	69.25	36.18	41.96	9.1	14.19	23.55	47.48	5.85	13.11	69.53	63	43.31	17.78	17.54	22.81	10.89	23.5	76.18
14.3	34.26	16.48	36.1	10.86	7.76	31.85	6.81	20.2	3.56	84.3	945.5	57.75	102.34	30.7	15.38	30.84	26.05	13.51	13.23	52.88	85.01	127	55.8	34.09	99.1	35.71	35.5	27.36	89.74	19.61	21.73	55.08	26.89	64.13	20.13		3.58	304.01	67.2	36.81	42.3	9.27	14	22.69	46.88	5.72	13.16	69.15	64.08	42.89	17.87	17.32	22.87	11.05	23.59	78.23
14.6	34.9	16.26	35.8	10.65	7.81	30.88	6.87	20.49	3.57	87	952.56	56.18	101.66	31.48	16.36	31.14	26.5	13.48	13.15	52.53	87.85	127.91	57.91	36.49	100.11	35.4	36	28.37	87.95	17.89	21.35	52.79	27.15	64.45	20.3		3.56	290.5	66.3	36	41.89	9.15	14.2	22.7	47.32	5.74	13.13	69.14	66.56	43.48	18.36	17.57	23.02	10.87	23.02	78.64
14.88	34.15	16.25	36.4	10.67	7.55	30.08	6.68	20.01	3.54	84.96	949.2	57.31	101.13	29.51	16.03	30.98	26.01	13.58	13.18	52.67	88.03	128	58.56	36.76	100.3	35.5	34.8	28.09	82.79	17.08	21.03	52.27	27.01	62.14	19.37		3.53	295.21	67.7	35.9	43.15	9.12	13.4	22.7	46.75	6.31	12.19	69.98	66.5	43.8	17.68	17.4	22.74	11.03	23.04	78
14.54	33.13	15.9	35.85	10.48	7.27	29.17	6.47	19.89	3.47	86.06	974.95	55.58	104.31	29.51	15.85	30.48	26.6	13.37	13.5	52.7	94.35	131.05	55	35.53	105.03	36.46	35.23	27.26	81.82	17.18	20.72	52.6	26.02	62.84	19.41		3.56	295.03	66.88	36.25	43.6	8.87	13.4	22.56	47.8	6.94	12.29	72.45	69.23	43.52	17.7	17.45	22.74	11.43	20.74	77.4
14.68	32.62	16.04	36.6	10.5	7.4	29.65	6.5	19.9	3.49	85.03	970	51.53	103.5	29.6	16.04	30.74	27.05	13.52	14.33	53.72	96.05	131.89	57.89	35.02	99.67	36.73	35.8	28.07	83.5	16.93	21.68	51.41	28.62	62.85	19.4		3.6	281.03	68.5	37.13	43.71	9.1	13.36	23.2	46.82	7.63	12.33	71.74	67.9	43.4	17.47	17.43	22.43	11.57	20.75	78.83
14.4	32.34	15.35	35.9	10.02	7.06	28.6	6.28	19.54	3.39	83.4	952.37	53.42	100.6	29.39	16	30.45	26.95	13.66	14.1	54.35	93.07	134.08	55.93	33.65	96.7	36	35.43	28.08	80.28	16.17	19.51	49.37	28.25	63.9	19.25		3.7	295.87	71.35	36.91	41.7	9	13.3	22.18	45.53	7.02	11.88	70.48	68.45	43.57	17.02	16.8	22.32	11.4	20.27	79.32
14.23	31.8	15.14	36.42	10.09	7	27.62	6.2	19.37	3.33	83.11	945	52.33	102.27	29.08	16.06	30	26.06	12.92	14.16	52.95	93.8	135.81	54.77	34.17	87.14	35	34.36	27.53	78.17	16.01	19.01	51.31	29.09	62.33	18.95		3.68	297.3	65.82	36.6	41.38	9.27	13.24	22.36	43.99	6.32	11.92	75.43	66.08	41.75	16.75	15.38	22.11	11	19.78	77.3
14.55	32.03	15.06	36.2	10.1	7.02	26.9	6.11	19.52	3.31	86.43	971.97	51.8	102.29	29.35	16.53	30.75	26.19	12.97	13.53	50.3	91.67	140.95	49.29	33.85	82.98	35.81	35.33	27.87	70.35	15.5	18.5	52.4	26.18	65.32	19.44		3.69	299.09	61.6	35.75	41.32	9.73	13.46	23.47	45.3	5.69	12.3	76.37	70.5	42.75	16.67	15.39	22.54	12.1	20.64	79.98
14.27	32.68	15.41	36.68	10.15	7.16	28.26	6.21	19.69	3.32	86.1	974	55.25	102.36	28.88	16.42	31	26.09	13.68	13.06	51.9	89.85	140.84	49.5	32.15	74.68	37	34.45	28.71	70.38	15.42	19.1	49.07	25.49	65.75	19.92		3.69	310.38	64.1	34.2	42.4	9.77	13.49	23.27	45.23	5.87	12.25	77.88	70.63	42.66	17.18	15.31	22.57	11.96	20.04	77.49
13.94	30.21	13.98	34.2	9.46	6.44	27.28	5.74	18.89	3.18	81.2	906	54.1	92.12	27.1	15.06	30	23.48	13.7	11.75	50.03	80.88	133.5	44.55	28.94	75.34	35.73	33.91	27.37	65.46	13.92	17.19	50.75	22.94	64.2	19.34		3.59	318.78	60.08	30.78	39.88	9.5	12.83	23.4	42.5	5.28	11.4	70.5	66.9	39.86	16.32	15.25	21.72	11.37	19.88	76.01
14.8	30.62	14.27	37.09	9.79	6.56	27.49	5.83	18.9	3.21	81.17	890	53.36	95.96	27.98	15.55	30.55	24.18	13.33	11.64	50.6	85.69	136.25	43.8	29.01	78.9	38.12	33.71	26.8	66.28	14.18	16	51.41	23.36	66.14	19.13		3.61	306.5	61	30.03	41.3	9.67	12.94	25.17	42.99	5.81	12.12	72.32	71.38	41.1	16.76	15.16	22.07	12.21	20.3	76.4
14.25	29.87	14.24	36.11	10.06	6.52	28.08	5.88	18.54	3.28	78.78	884.4	55.94	95.88	27.39	15.51	30.14	23.32	13.9	11.67	49.97	88.62	139.4	45.07	28.89	79.65	38.44	33.13	27.8	65.73	13.96	15.73	49.51	23.44	64.23	18.63		3.58	296.48	57.95	29.6	40.2	9.48	12.84	25	42.61	6.15	11.85	71.22	68.97	41.49	16.49	14.81	21.7	12.58	20.23	73.41
14.69	29.03	14.05	36.55	9.93	6.52	27.2	5.8	18.36	3.2	76.66	858.81	56.19	91.81	27.02	15.23	29.18	23.07	14.07	11.44	46.33	90.99	136.11	45.83	28.3	85.26	36.8	32.42	27.28	64.96	13.83	15.57	49.82	23.54	62.5	18.02		3.6	305.8	59.41	29.57	38.55	9.4	12.51	24.1	40.34	5.93	11.86	67.7	67.54	40.58	15.9	14.3	21.07	11.81	19.64	73.65
15.08	29.8	14.46	36.86	10.4	6.72	27.57	5.98	18.61	3.25	81.38	907.12	54.8	99.2	28.03	15.99	30.26	24.78	14.45	12.16	50.3	93.03	144.5	50.41	30.88	82.4	40.03	33.61	26.5	67.02	14.22	16.41	49.75	25.18	64.12	18.48		3.59	306	61.55	32	41.15	9.88	12.97	24	42.1	6.27	12.45	71.81	72.6	42.33	16.43	14.43	21.51	12.65	19.87	77.15
14.75	27.28	14.2	36.17	10.42	6.72	26.39	6.13	18.54	3.2	78.65	892	53.64	103.6	28.05	15.8	30.4	23.15	14.56	11.68	49.72	91.64	147.63	51.18	30.21	79.87	42.6	32.8	26.41	66.45	13.88	15.72	50.51	24.56	64.17	18.16		3.6	300.1	59.93	29.88	41.48	9.97	12.81	23.8	40.07	6.55	12.21	71.7	70.46	42.15	15.74	14.21	21.11	12.98	20.23	77.02
15.35	28.02	13.9	36.2	10.49	6.58	26	6.09	18.41	3.25	78.3	886.57	55.45	102.48	27.6	15.72	30.02	22.72	13.83	11.69	49.63	91.53	143.76	49.35	29.95	81.2	41.6	32.56	27.2	65.4	13.61	15.99	50.38	24.52	63.03	18.16		3.6	297	59.68	29.93	41.3	9.6	12.84	24.2	40.19	6.55	11.96	70.65	68.5	42.24	15.79	14.1	21.27	12.46	20.14	75.15
16.55	28.78	14.56	37.8	11.54	6.85	26.88	6.14	18.6	3.26	80.54	927	55	109.9	28.02	16.34	31.03	23.54	14.15	10.99	50.67	92.48	143.2	50.55	30.51	79.79	42.5	33.63	27.05	66.19	13.89	16.16	49.45	25.1	65.41	18.56			297.02	60.65	29.94	43.22	9.89	12.95	23.92	41.02	6.53	12.14	77.72	70.56	43.91	16.27	14.25	21.8	12.77	20.05	77.8
16.18	28.63	14.68	37.05	11.48	6.84	26.95	6.09	18.77	3.31	80.97	929.91	52.88	109.98	28.13	17.66	31.4	22.45	13.83	10.45	51.44	91.58	141.7	49.5	29.62	78.32	44.2	33.67	27.41	68.33	13.83	15.98	49.6	24.41	64.28	18.55			300.59	61.61	29.15	43.02	10.14	12.98	23.68	41	6.6	12.15	81	73.52	44.09	16.38	14.45	21.74	12.48	20.07	79
15.65	28.02	14.27	35.11	11.38	6.59	26.36	5.89	18.47	3.21	79.1	906.79	53.9	106.46	27.36	17	30.41	21.44	13.1	9.97	50.11	92	139.18	50.84	28.5	81.48	42.36	33.31	28.82	65.41	13.2	14.67	50.12	23.5	62.76	18.29			303.5	59.9	28.82	42.1	10	12.62	23.9	39.82	6.04	11.7	77.35	71.26	43.05	15.78	14.1	21.2	12.3	20.63	77.19
15.25	26.99	14.56	35.68	11.03	6.62	25.07	5.91	18.28	3.19	77.87	884.96	54.05	104	27.26	16.79	30.08	20	13	8.97	48.99	96	137.1	53.15	27.9	80.87	41.16	33.28	28.7	63.1	13.2	15.27	49.7	24.3	60.25	18.21			302.76	55.66	29.61	40.84	9.95	12.57	24.03	38.62	5.9	11.59	74.1	69.06	42.9	15.82	14.38	21.06	12.07	20.59	76.01
15.13	27.6	15.3	36.2	11.05	6.73	25.6	6.06	18.43	3.24	78.2	895	54.9	104.2	27.52	16.75	30.25	21.27	13.12	9.87	50.49	96.95	142.78	55.49	29.2	87.15	41.49	33.63	27.12	65.41	13.5	15.32	49.51	24.61	60.81	18.34			315.85	58.6	29.98	41.9	9.96	12.7	23.45	40.72	6.49	11.89	75.74	69.53	43.86	16.22	14.68	21.42	12.54	20.55	76.32
15.24	26.07	15.1	35.9	10.98	6.7	25.77	6.11	18.38	3.23	77.64	888	54.1	103.31	27.36	16.79	30.3	21.26	13.07	10.1	50.13	97.5	141.52	61.04	29.48	84.85	40.89	33.53	26.85	63.39	13.37	15.46	49.12	25.78	61.06	18.2			316.22	58.22	32.98	42.07	10.2	12.74	23.41	40.89	6.38	11.95	73.65	70.01	44.06	16.06	14.52	21.3	12.23	20.21	76.97
14.63	24.56	14.67	34.94	10.98	6.64	24.78	6.04	18.21	3.19	75.44	861	52.94	99.83	26.72	16	29.91	19.99	12.7	10.04	49.78	96.29	139.8	59.12	28.24	81.52	40.02	33.35	26.86	61.65	13.04	14.78	49.76	24.22	59.61	18.05			304.16	55.7	31.18	41.26	10.03	12.57	23.83	40.11	6.44	11.9	70.55	68.9	42.4	16.11	14.04	21.09	11.73	20.13	75.33
14.53	24.67	14.31	33.98	10.65	6.41	24.6	6.04	18.35	3.2	76.5	878.5	52.31	101.02	26.82	15.88	29.9	20.4	12.31	9.66	48.96	96.01	139.69	58.28	28.25	85.04	40.13	33.6	26.1	61.22	12.9	14.67	51.47	23.47	60.07	18.24			292.88	54.11	30.8	42.8	9.91	12.57	23.15	40.14	5.99	12.03	72.2	68.03	41.68	16.12	13.86	21.29	11.03	20.19	75.3
15.46	25.15	14.69	35.02	11.15	6.48	25.17	6.19	18.44	3.22	77.18	879	52.5	102	27	16.3	30.01	20.6	12.66	10.63	49.86	99.89	143.62	64.11	29.29	83.82	41.99	33.78	26.81	63.21	13.26	15.18	51.51	24.5	61.2	18.11			292.65	58.8	32.2	43.4	10	12.68	23.32	38.55	6.49	12.31	72.31	68.1	42.27	16.15	13.92	21.76	10.9	20.13	75.79
15.59	25.38	14.56	34.48	11.2	6.43	25.14	6.22	18.58	3.23	78.19	888	51.48	103.1	27.62	16.17	30.35	21.47	12.66	10.86	52.26	103.05	147.71	63.82	29.3	84.39	41.87	34.38	28.03	62.13	13.4	15.04	51.03	25.3	62.52	18.05			292.88	61.43	32.39	43.5	10.15	12.38	23.01	38.9	6.37	12.65	73.99	70.1	42.48	16.3	13.88	21.86	11.26	20.33	78
15.13	25.02	14.59	34.61	11.28	6.4	25.09	6.13	18.48	3.23	79.78	911.91	52.35	104.55	27.16	16.49	29.92	21.24	12.68	11.07	51.73	99.99	145.51	61.99	29.16	78.89	42.65	34.25	21.81	62.8	13.63	14.99	50.57	24.8	61.91	17.68			298.71	59.21	33.2	42.5	10	12.23	21.92	39.42	6.5	12.58	73.79	68.86	41.9	16.05	13.73	21.63	11.12	20.07	76.7
15.25	25.19	14.49	34.28	11.1	6.36	24.9	6.1	18.66	3.21	79.09	905.3	52.6	103.13	26.92	16.5	30.06	21.28	12.52	10.94	50.78	99.27	145.7	58.91	28.38	77.01	45.15	34.3	21.57	64.8	13.47	14.51	50.79	24.31	61.91	17.6			296	60.75	33.98	41.5	9.82	12.17	22.71	38.52	6.28	12.35	72	69.56	42.08	15.86	13.41	21.52	11.01	20.08	75.82
15.4	24.84	14.31	34.78	11.36	6.41	25.58	6.07	18.39	3.25	79	890	53.04	101.25	26.7	16.22	30.01	21.46	12.57	10.72	50.88	98.94	147.5	57.59	28.76	75.1	44.69	34.21	21.38	63.96	13.68	14.57	50.91	24.07	62.16	17.57			298.99	63.35	35.95	41	9.8	12.16	23.21	38.04	6.18	12.07	70.63	69.14	42.17	15.9	13.36	21.4	10.8	21.09	77.39
14.8	25.3	13.61	34.39	10.76	6.22	24.8	5.95	18.56	3.34	79.25	892	53.95	101.46	26.44	16.09	30.59	21.78	11.99	10.78	49.59	99.98	151.8	58.99	30.29	75.48	43.82	34.4	21.32	61.7	13.38	14.21	52.01	24.29	63.22	17.65			303.95	65.14	35.15	41.02	9.93	12.18	22.44	38.29	5.95	11.96	69.6	69.65	42.93	16.05	12.93	21.16	10.72	20.81	76.62
14.93	24.68	13.74	34.31	10.65	6.2	24.43	5.98	18.7	3.31	77.97	875.3	52.78	99.19	26.3	15.66	30.29	21.54	11.93	10.37	48.75	96.75	147.5	57.49	30.5	75.18	42	34.03	20.89	60.86	13.08	14.09	53.29	23.64	62.03	17.67			302.1	64.36	35	39.8	9.93	12.15	22.57	38.23	5.89	11.97	67.9	70.01	41.73	15.78	13.31	20.49	10.6	21.01	75.7
14.46	24.42	13.62	33.68	10.31	6.23	24.07	6.08	18.91	3.36	77.5	871.6	51.27	99.05	27.03	15.2	30.12	21.95	12.13	10.58	47.02	94	153.6	56.54	32.09	74.4	43.59	33.95	21.09	60.16	13.08	14.1	52.11	23.71	59	17.81			301.9	62	32.7	39.75	9.89	12.56	22.3	38.01	5.92	12.09	68.16	69.5	39.8	15.73	12.98	20.6	10.32	20.66	74.55
14.01	23.7	13.43	33.05	10.27	6.1	23.05	6.03	18.86	3.3	77.11	862.13	51.16	97.29	27.12	15.17	30	21.22	12.02	10.28	45.05	92.61	149	56	29.78	76.03	42.89	33.9	21.42	59.26	12.83	13.91	52.18	23.5	57.98	17.86			307.85	58.01	34.61	38.24	9.72	12.54	21.47	37.81	5.71	11.95	66.8	69.8	39.03	15.56	12.85	20.51	10.08	20.73	73.93
14.42	24.96	13.56	33.92	10.15	6.14	24.2	6.14	19.15	3.25	79.1	871.08	50.74	100.44	27.81	15.8	30.68	22.2	12.32	10.12	45.11	92.18	151.68	56.1	31.02	78.3	44.12	34.74	21.74	59.9	11.68	14.05	51.44	23.89	58.63	18.18			324	58	36.59	38.1	9.87	12.79	21.77	38.26	5.93	12.21	67.91	73.6	39.73	15.97	12.88	20.88	9.91	20.85	75.94
14.9	26.05	14.16	34.19	10.49	6.35	24.3	6.28	19.35	3.32	81.7	910.89	51.03	108.95	28.33	16.18	32.43	22.89	12.58	11.13	49.02	95.91	155.05	58	31.62	77.93	44.99	35.42	21.78	62	12.1	14.63	51.51	24.86	60.12	18.42			318.61	61.58	37.2	39.07	10.28	12.93	22.39	40.1	6.52	12.92	72.05	75.72	41.18	16.42	13.3	21.29	10.56	21.55	78.7
14.36	25.62	14.18	33.08	10.18	6.18	23.9	6.22	19.45	3.42	80.52	906.7	52.11	107.61	28	16.03	31.75	22.72	12.45	11.1	49.24	94.5	157	56.44	31.47	77.86	45.2	35.33	21.33	61.52	11.91	14.46	51.77	24.43	60.35	18.35			324.8	61.08	36.12	39.04	10.27	12.84	23.04	39.78	6.37	12.9	71.29	74.13	41.36	16.31	13.59	21.07	10	23.05	79.05
14.26	25.69	14.03	32.94	10.32	6.17	25.16	6.2	19.51	3.4	80.49	910	54	106.8	27.83	16.44	31.56	21.96	12.78	10.98	48.7	94.6	153.96	55.91	31.22	79.01	44.48	35.25	21.26	61.06	11.94	15.19	51.86	24.95	61.3	18.35			327	62	34.85	38.86	10.12	12.73	23.14	39.58	6.28	12.95	70.73	73.93	41.3	16.24	13.62	20.74	10.1	23.67	78.5
14.22	25.4	13.79	32.8	10	6.09	24.7	6.16	19.7	3.48	79.75	913	53.31	104.96	27.93	15.93	31.78	21.61	12.59	10.67	48.59	95	152	54.38	30.28	77.12	43.56	35.35	21.13	60.85	11.81	14.64	54.09	24.27	61.28	18.35			333.14	61.77	33.57	39	9.87	12.88	23.49	38.84	5.98	12.79	70.24	73.16	41.8	16.33	13.63	20.64	9.89	23.6	79.46
13.56	24.67	13.79	33.1	10.1	6.1	24.59	6.09	20.08	3.43	79.92	911.6	54.35	103.7	27.91	15.99	31.51	21.04	12.5	10.79	48.55	94.11	150.6	51.54	29.92	76.27	43.95	35.6	21.31	60.42	11.69	14.82	54.81	24	61.6	18.44			334.55	60.38	33.89	38	9.86	12.84	22.74	38.66	6.1	12.75	69.82	74.84	27.4	16.14	12.96	20.04	9.71	23.48	81.3
13.89	24.97	13.88	34	9.86	6.08	25.46	6.09	20.13	3.47	80.97	917	54.1	104.08	27.7	16.05	31.52	21.35	12.73	10.67	48.99	94.96	153.3	51.06	30	80.56	43.63	36.02	21.72	60	11.65	14.69	54.09	24.16	62.59	18.49			338	62.44	33.96	38.17	10.06	12.8	22.78	38.9	6.04	12.88	69.7	75.37	28.1	16.33	13.21	20.29	9.9	23.29	80.03
14.22	26.35	14.29	34.82	9.88	6.19	25.71	6.14	20.01	3.47	83.54	932.01	54.47	105.9	27.73	16.1	31.75	22.91	13.15	10.86	50	96.76	154.26	51.47	30.97	83.9	43.8	36.8	23.17	60	11.84	14.95	54.4	24.26	64.38	18.11			350.6	61.95	34.37	39.18	10.13	12.84	23.17	39.9	6.11	12.9	71	76.55	28.71	16.53	13.22	20.79	10.27	23.92	82.67
14.84	27.14	14.65	35.88	9.95	6.4	26.09	6.23	20.12	3.63	88.5	975	54.99	112.97	28.45	16.42	32.62	23.69	13.43	11.14	50.22	98.7	157.75	53.2	31.97	86.45	45.05	38.38	23.17	59.8	11.95	15.18	55.27	24.76	65.51	18.78			348.3	61.35	34.88	40	10.49	13.2	23.11	41.54	6.14	13.18	74.16	78.8	29.01	16.99	13.26	21.32	10.56	23.81	85.68
14.56	27.4	14.55	35.7	10.1	6.53	26.7	6.26	20.03	3.73	87.97	976.3	55	112.98	28.31	16.67	32.32	23.78	13.93	11.51	50.48	103.1	157.51	55.8	31.93	84.58	44.54	37.69	22.82	60.91	12.32	16.7	54.39	25.81	65.9	18.55			335.8	58.75	33.33	40.6	10.61	13.01	23.43	41.98	6.28	13.13	75.8	78.24	28.8	16.98	13.08	22.26	10.41	24.38	85.04
14.69	26.84	14.96	35.63	10.24	6.55	26.2	6.24	20.35	3.75	88.21	987.1	58.59	115.06	28.13	16.22	32.33	23.4	13.78	11.3	50.1	103.08	158.33	55.45	31.3	81.15	46.05	37.96	22.64	60.94	12.24	16.44	53.84	25.31	66.06	18.53			325.6	59.79	32.3	40.96	10.43	13.06	22.6	42.96	6.2	13.18	76.9	79.14	29.26	17.17	12.94	22.34	10.25	24.15	85.51
14.2	26.2	14.83	36.22	10.1	6.53	26.03	6.17	20.31	3.92	86.63	982.98	58.57	114.9	27.88	16.22	32.44	22.89	13.78	11.3	49.3	101.89	154.69	54	31.58	85.93	45.7	36.13	21.34	59.65	12.04	16.03	53.9	23.98	66.03	18.12			343.15	58.24	33.19	40.69	10.17	12.88	22.6	43.09	6.15	13.05	77.2	78.49	29.31	16.98	12.37	22.36	10.39	23.43	84.52
14.01	26.43	14.77	36.38	10.08	6.56	26.02	6.17	20.32	3.67	86.4	979.86	57.33	113.82	27.79	16.23	32.83	23.6	13.68	11.46	50.22	101.95	158.25	53.3	31.48	86.37	46.45	35.47	21.58	59.29	12.11	16.04	54.39	23.62	66.5	18.12			332	58	33.82	40.76	10.23	12.77	22.28	42.45	6.05	12.95	76.24	79.2	29.66	17.27	12.5	22.8	11.04	23.6	85
14.27	27.58	15.09	36.72	10.3	6.78	26.08	6.21	20.36	3.73	88.05	996.35	56.88	117.3	27.84	17.03	33.11	25.1	13.71	11.55	52.15	101.97	162.4	53.65	32.81	86.7	47.28	36.45	21.08	59.18	12.15	16.13	54.78	24.04	66.9	18.34			330.15	58.5	33.22	41.16	10.21	12.82	22.41	42.92	6.07	12.95	80.93	81.27	29.9	17.32	12.43	23.22	11.24	23.54	86.58
14.06	27.58	14.86	36.73	10.18	6.81	25.81	6.02	20.38	3.77	88.61	984	58.1	117.95	27.81	17.01	33.41	24.79	13.55	11.28	52.5	101.77	163.2	53.67	32.53	91.32	47.16	35.98	21.07	60	12.05	15.68	54.67	23.86	66	18.29			334.97	58.79	35.94	41.05	10.21	12.76	21.85	42.79	5.93	13.08	80.83	83.78	30.49	17.29	12.44	23.14	11.24	23.17	88.65
14.61	29.84	15.25	37.73	10.37	7.12	27.1	6.14	20.4	3.74	91.84	1031.86	56.48	126	28.62	18.19	34.26	27.27	14.11	12.41	55.06	104.38	168.55	54.9	33.9	90.9	48.45	36.9	21.13	61.61	13.26	16.39	53.52	25.02	68.23	18.59			331.68	61.31	34.95	41.8	10.45	13.02	21.67	43.9	6.42	13.4	83.65	86.5	31.68	17.8	12.68	23.39	11.55	23.23	90.2
14.26	29.31	15.18	37.01	10.53	7.21	27.29	6.1	20.62	3.78	91.06	1025	55.99	128	28.86	18.77	34.47	26.97	14	12.13	58.1	106.08	174	52.85	34.08	92.18	47.51	36.52	21.4	66.85	13.3	16.47	52.72	24.61	70.21	18.45			336	63.39	34.97	41.01	10.33	13.2	21.77	43.52	6.19	13.19	84.18	84.43	32.1	17.98	13.33	23.51	11.6	23.2	91.18
13.95	28.37	14.87	37.07	10.43	7.15	26.89	6.08	20.67	3.83	90.66	987.9	56.29	123.91	29.17	18.98	33.55	25.78	13.9	12.17	57.87	102.78	165.8	51.25	33.2	93.45	47.05	36.15	21.41	69.33	13.41	16.04	52.69	24.03	68.37	18.33			331.38	60.89	34.52	39.6	10.28	13.36	20.98	42.8	6.15	12.92	82.77	82.86	31.48	17.94	13.22	23.23	11.44	23.18	88.18
13.86	28.09	14.8	37.2	10.52	7.2	25.72	6.11	20.53	3.72	89.9	981.2	56	123.09	29.55	18.63	33.41	25.56	14.11	11.86	57.62	104.49	162.59	51.62	33.24	93.15	45.42	36.08	21.3	68.5	13.26	15.76	52.59	24.29	66.11	18.29			325.55	58.97	35.28	38.5	10.05	13.64	22.33	42.86	6.37	12.86	81.43	79.75	31.03	17.78	12.7	22.93	11	23.37	83.3
13.95	28.15	14.76	37.08	10.5	7.15	25.6	6.13	20.61	3.76	90.85	999.82	56.48	129.81	29.45	18.72	33.47	19.79	14.19	11.82	59.7	102.8	164	51.23	33.28	87.7	45.94	36.47	21.1	68.17	13.15	15.82	52.8	24.2	67.4	18.27			326.32	61.05	35.57	38.23	9.98	13.54	22.94	43.48	6.37	12.87	84.9	81.4	33.1	17.78	12.56	23.05	11.05	23.69	86.5
13.59	27.28	14.17	36.7	10.18	7.01	24.72	6.01	19.07	3.7	88.59	984.86	55.88	127.03	29.15	18.51	32.98	19.56	13.7	11.32	58.08	98.69	163	47.17	32.26	88.49	46.16	35.56	21.31	64.9	12.68	14.9	53.2	23.34	66.5	17.79			326.25	62.93	35.64	36.74	9.88	13.44	23.1	41.87	6.16	12.7	83.7	79.79	31.62	17.46	12.34	22.68	10.5	23.43	85
13.29	26.67	14.38	36.57	10.24	7.1	24.71	5.9	18.99	3.65	87.53	976.06	54.81	126	29.15	18.66	33.27	19.6	13.88	11.22	58.3	108.56	162.2	48.06	32.18	92.98	45.71	35.29	20.31	66.96	12.71	14.9	53.38	23.48	66.48	17.82			326.23	64.8	35.8	36.78	9.83	13.48	23.04	41.73	6.09	12.67	83.51	80.39	31.65	17.43	12.1	23.2	10.54	23.09	85.02
13.32	26.92	14.17	36.7	10.09	6.97	24.1	5.83	19.07	3.58	87.88	982.52	54.53	126.43	29.17	18	33.16	19.88	13.75	11.16	58.9	91.56	165.26	49.07	32.44	93	44.02	35.12	20.48	45.43	12.73	14.68	53.45	23.37	67.41	17.72			326.8	64.65	35.2	36.65	9.98	13.46	24.06	41.44	6.16	12.48	85.1	81.4	31.66	17.31	9.85	23.42	10.49	22.72	87.94
12.88	27.01	14.36	36	10.08	7.08	23.8	5.83	19.03	3.58	87.98	981.5	54.4	123.5	29.21	18.11	33.88	19.5	13.72	11.13	58.43	92.92	162.89	47.81	32.06	91.82	41.38	35.9	20.7	45.46	12.79	14.52	53.43	23.08	66.66	17.79			319.94	65.16	34.56	37.72	9.9	13.47	24	41.69	6.06	12.82	86	80.18	31.25	17.31	10.29	24.4	10.37	23.18	86.12
